idx,page_tsx_path,layout_sidecar,user_path,primary_round,role_guess,key_api_or_ui_contract,appendix_b_axes,playwright_ref,vitest_ref,d3_hand,status_93,gap_issue,controls_notes
91,frontend/app/governance/fee-routes/page.tsx,Y,/governance/fee-routes,R9,visitor,matrix:96-20:auto:governance-fee-routes; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:governance-fee-routes; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/governance/fee-routes; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
92,frontend/app/governance/page.tsx,Y,/governance,R9,visitor,matrix:96-20:auto:governance; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:governance; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/governance; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
93,frontend/app/governance/params/page.tsx,Y,/governance/params,R9,visitor,matrix:96-20:auto:governance-params; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:governance-params; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/governance/params; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
94,frontend/app/governance/proposals/[id]/page.tsx,Y,/governance/proposals/:id,R9,visitor,matrix:96-20:auto:governance-proposals-id; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:governance-proposals-id; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/governance/proposals/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
95,frontend/app/governance/proposals/page.tsx,Y,/governance/proposals,R9,visitor,matrix:96-20:auto:governance-proposals; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:governance-proposals; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/governance/proposals; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
96,frontend/app/governance/vault-forwards/page.tsx,Y,/governance/vault-forwards,R9,visitor,matrix:96-20:auto:governance-vault-forwards; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:governance-vault-forwards; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/governance/vault-forwards; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
97,frontend/app/guide/page.tsx,Y,/guide,R3,guide,matrix:96-20:auto:guide; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:guide; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/guide; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
98,frontend/app/guide/register/page.tsx,Y,/guide/register,R3,guide,matrix:96-20:auto:guide-register; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:guide-register; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/guide/register; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
99,frontend/app/guides/[id]/page.tsx,Y,/guides/:id,R1,visitor,matrix:96-20:auto:guides-id; GET /api/v1/guides; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:guides-id; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/guides/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
100,frontend/app/guides/page.tsx,Y,/guides,R1,visitor,matrix:96-20:auto:guides; GET /api/v1/guides; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:guides; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/guides; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
101,frontend/app/help/page.tsx,Y,/help,R1,visitor,matrix:96-20:auto:help; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:help; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/help; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
102,frontend/app/itinerary/new/page.tsx,Y,/itinerary/new,R3,visitor,matrix:96-20:auto:itinerary-new; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:itinerary-new; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/itinerary/new; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
103,frontend/app/market/acquisition/[id]/page.tsx,Y,/market/acquisition/:id,R1,visitor,matrix:96-20:auto:market-acquisition-id; GET /api/v1/discover/orders; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:market-acquisition-id; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/market/acquisition/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
104,frontend/app/market/acquisition/page.tsx,Y,/market/acquisition,R1,visitor,matrix:96-20:auto:market-acquisition; GET /api/v1/discover/orders; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:market-acquisition; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/market/acquisition; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
105,frontend/app/market/page.tsx,Y,/market,R1,visitor,matrix:96-20:auto:market; GET /api/v1/discover/orders; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:market; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/market; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
106,frontend/app/market/provider/page.tsx,Y,/market/provider,R1,visitor,matrix:96-20:auto:market-provider; GET /api/v1/discover/orders; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:market-provider; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/market/provider; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
107,frontend/app/market/provider/showcase/[id]/page.tsx,Y,/market/provider/showcase/:id,R1,visitor,matrix:96-20:auto:market-provider-showcase-id; GET /api/v1/discover/orders; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:market-provider-showcase-id; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/market/provider/showcase/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
108,frontend/app/me/identities/page.tsx,Y,/me/identities,R6,traveler,matrix:96-20:auto:me-identities; GET /api/v1/me; align:n/a-api,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:me-identities; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R6 user_path=/me/identities; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
109,frontend/app/me/onboarding/page.tsx,N,/me/onboarding,R6,traveler,matrix:96-20:auto:me-onboarding; GET /api/v1/me; align:n/a-api,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:me-onboarding; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R6 user_path=/me/onboarding; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
110,frontend/app/me/page.tsx,Y,/me,R6,traveler,matrix:96-20:auto:me; GET /api/v1/me; align:n/a-api,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:me; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R6 user_path=/me; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
111,frontend/app/me/password/page.tsx,Y,/me/password,R6,traveler,matrix:96-20:auto:me-password; GET /api/v1/me; align:n/a-api,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:me-password; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R6 user_path=/me/password; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
112,frontend/app/me/security/page.tsx,N,/me/security,R6,traveler,matrix:96-20:auto:me-security; GET /api/v1/me; align:n/a-api,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:me-security; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R6 user_path=/me/security; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
113,frontend/app/network/page.tsx,Y,/network,R1,visitor,matrix:96-20:auto:network; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:network; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/network; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
114,frontend/app/orders/[id]/page.tsx,Y,/orders/:id,R3,visitor,matrix:96-20:auto:orders-id; GET /api/v1/orders; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:orders-id; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/orders/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
115,frontend/app/orders/new/page.tsx,Y,/orders/new,R3,visitor,matrix:96-20:auto:orders-new; GET /api/v1/orders; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:orders-new; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/orders/new; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
116,frontend/app/orders/page.tsx,Y,/orders,R3,visitor,matrix:96-20:auto:orders; GET /api/v1/orders; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:orders; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/orders; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
117,frontend/app/pay/page.tsx,Y,/pay,R3,visitor,matrix:96-20:auto:pay; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:auto:pay; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R3 user_path=/pay; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
118,frontend/app/privacy/page.tsx,Y,/privacy,R9,visitor,matrix:96-20:auto:privacy; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:privacy; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/privacy; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
119,frontend/app/staking/page.tsx,Y,/staking,R9,visitor,matrix:96-20:auto:staking; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:staking; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/staking; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
120,frontend/app/terms/community-guidelines/page.tsx,Y,/terms/community-guidelines,R9,visitor,matrix:96-20:auto:terms-community-guidelines; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:terms-community-guidelines; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/terms/community-guidelines; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
121,frontend/app/terms/page.tsx,Y,/terms,R9,visitor,matrix:96-20:auto:terms; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:auto:terms; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R9 user_path=/terms; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
122,frontend/app/traveltrust/page.tsx,Y,/traveltrust,R1,visitor,matrix:96-20:auto:traveltrust; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:traveltrust; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/traveltrust; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
123,frontend/app/trust/page.tsx,Y,/trust,R1,visitor,matrix:96-20:auto:trust; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:auto:trust; triage: auto-generated row — replace `matrix:96-20:auto:*` with spec-backed `matrix:96-20:…` / `matrix:93:…` after READ of 96-20/93; playwright_ref is round-default from Appendix G (refine per page).,tt:appendix-e-enriched rnd=R1 user_path=/trust; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
