idx,page_tsx_path,layout_sidecar,user_path,primary_round,role_guess,key_api_or_ui_contract,appendix_b_axes,playwright_ref,vitest_ref,d3_hand,status_93,gap_issue,controls_notes
92,frontend/app/governance/page.tsx,Y,/governance,R9,visitor,matrix:96-20:5.4:/governance; matrix:93:5.5:/governance; matrix:13-1:bucket-governance; routes:governanceProposals 等（间接）; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:governance-delegate-page;tt:governance-distribution-accrual-detail-page;tt:governance-distribution-accruals-page;tt:governance-distribution-claim-btn-claim;tt:governance-distribution-claim-btn-withdraw;tt:governance-distribution-claim-dist-input;tt:governance-distribution-claim-max-input;tt:governance-distribution-claim-page;tt:governance-fee-routes-page;tt:governance-hub-page;tt:governance-params-page;tt:governance-proposal-detail-page;tt:governance-proposals-page;tt:governance-vault-forwards-page;lbl:B3-source-scan
93,frontend/app/governance/params/page.tsx,Y,/governance/params,R9,visitor,matrix:96-20:5.4:/governance/params; matrix:93:5.5:/governance/params; matrix:13-1:bucket-governance; routes:governanceProtocolReference / Pending; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/params; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:governance-params-page;lbl:B3-source-scan
94,frontend/app/governance/proposals/[id]/page.tsx,Y,/governance/proposals/:id,R9,visitor,matrix:96-20:5.4:/governance/proposals/[id]; matrix:93:5.5:/governance/proposals/:id; matrix:13-1:bucket-governance; routes:governanceProposal / Vote / proposalStatus; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/proposals/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:governance-proposal-detail-page;lbl:B3-source-scan
95,frontend/app/governance/proposals/page.tsx,Y,/governance/proposals,R9,visitor,matrix:96-20:5.4:/governance/proposals; matrix:93:5.5:/governance/proposals; matrix:13-1:bucket-governance; routes:governanceProposals; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/proposals; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:governance-proposal-detail-page;tt:governance-proposals-page;lbl:B3-source-scan
96,frontend/app/governance/vault-forwards/page.tsx,Y,/governance/vault-forwards,R9,visitor,matrix:96-20:5.4:/governance/vault-forwards; matrix:93:5.5:/governance/vault-forwards; matrix:13-1:bucket-governance; routes:governanceVaultForwards; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/vault-forwards; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:governance-vault-forwards-page;lbl:B3-source-scan
97,frontend/app/guide/page.tsx,Y,/guide,R3,guide,matrix:96-20:5.6:/guide; matrix:93:5.3:/guide; matrix:13-1:bucket-guide; routes:guides（间接）; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.6:/guide; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:guide-register-page;tt:guide-workspace-page;lbl:B3-source-scan
98,frontend/app/guide/register/page.tsx,Y,/guide/register,R3,guide,matrix:96-20:5.6:/guide/register; matrix:93:5.3:/guide/register; matrix:13-1:bucket-guide; routes:guides POST、guideUploadDoc; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.6:/guide/register; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:guide-register-page;lbl:B3-source-scan
99,frontend/app/guides/[id]/page.tsx,Y,/guides/:id,R1,visitor,matrix:96-20:5.6:/guides/[id]; matrix:93:5.3:/guides/:id; matrix:13-1:bucket-guides; routes:guideById、guideAvailability、guideStake; GET /api/v1/guides,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.6:/guides/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:guide-detail-book-cta;tt:guides-detail-page;lbl:B3-source-scan
100,frontend/app/guides/page.tsx,Y,/guides,R1,visitor,matrix:96-20:5.6:/guides; matrix:93:5.3:/guides; matrix:13-1:bucket-guides; routes:guides; GET /api/v1/guides,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.6:/guides; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:guide-detail-book-cta;tt:guides-detail-page;tt:guides-page;tt:guides-surface;lbl:B3-source-scan
101,frontend/app/help/page.tsx,Y,/help,R1,visitor,matrix:96-20:5.7:/help; matrix:93:5.6:/help; matrix:13-1:bucket-singleton; routes:静态为主; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/help; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:help-page;lbl:B3-source-scan
102,frontend/app/itinerary/new/page.tsx,Y,/itinerary/new,R3,visitor,matrix:96-20:5.6:/itinerary/new; matrix:93:5.3:/itinerary/new; matrix:13-1:bucket-singleton; routes:itineraries / itinerariesCustom; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.6:/itinerary/new; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:itinerary-new-page;lbl:B3-source-scan
103,frontend/app/market/acquisition/[id]/page.tsx,Y,/market/acquisition/:id,R1,visitor,matrix:96-20:5.5:/market/acquisition/[id]; matrix:93:5.3:/market/acquisition/:id; matrix:13-1:bucket-market; routes:orderById / guides; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/acquisition/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;lbl:B3-source-scan
104,frontend/app/market/acquisition/page.tsx,Y,/market/acquisition,R1,visitor,matrix:96-20:5.5:/market/acquisition; matrix:93:5.3:/market/acquisition; matrix:13-1:bucket-market; routes:同左; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/acquisition; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;lbl:B3-source-scan
105,frontend/app/market/page.tsx,Y,/market,R1,visitor,matrix:96-20:5.5:/market; matrix:93:5.3:/market; matrix:13-1:bucket-market; routes:discoverOrders、guides、orders（间接 useMarketPage）; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:market-page;lbl:B3-source-scan
106,frontend/app/market/provider/page.tsx,Y,/market/provider,R1,visitor,matrix:96-20:5.5:/market/provider; matrix:93:5.3:/market/provider; matrix:13-1:bucket-market; routes:guides; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/provider; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;lbl:B3-source-scan
107,frontend/app/market/provider/showcase/[id]/page.tsx,Y,/market/provider/showcase/:id,R1,visitor,matrix:96-20:5.5:/market/provider/showcase/[id]; matrix:93:5.3:/market/provider/showcase/:id; matrix:13-1:bucket-market; routes:guideById; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/provider/showcase/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;lbl:B3-source-scan
108,frontend/app/me/identities/page.tsx,Y,/me/identities,R6,traveler,matrix:96-20:5.6:/me/identities; matrix:93:5.2:/me/identities; matrix:13-1:bucket-me; routes:me（间接）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/identities; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:me-identities-page;lbl:B3-source-scan
109,frontend/app/me/onboarding/page.tsx,N,/me/onboarding,R6,traveler,matrix:96-20:5.6:/me/onboarding; matrix:93:5.2:/me/onboarding; matrix:13-1:bucket-me; routes:me + 治理/钱包（间接）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/onboarding; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:me-onboarding-page;lbl:B3-source-scan
110,frontend/app/me/page.tsx,Y,/me,R6,traveler,matrix:96-20:5.6:/me; matrix:93:5.2:/me; matrix:13-1:bucket-me; routes:me、meStats; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:me-identities-page;tt:me-onboarding-page;tt:me-password-page;tt:me-security-page;lbl:B3-source-scan
111,frontend/app/me/password/page.tsx,Y,/me/password,R6,traveler,matrix:96-20:5.6:/me/password; matrix:93:5.2:/me/password; matrix:13-1:bucket-me; routes:mePassword（api.ts；apiClient/me.ts putMePassword）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/password; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:me-password-page;lbl:B3-source-scan
112,frontend/app/me/security/page.tsx,N,/me/security,R6,traveler,matrix:96-20:5.6:/me/security; matrix:93:5.2:/me/security; matrix:13-1:bucket-me; routes:meSessions、meSecurityNotifications、meSessionCurrent、meSessionBySuffix（api.ts；apiClient/meSecurity.ts）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/security; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:me-security-page;lbl:B3-source-scan
113,frontend/app/network/page.tsx,Y,/network,R1,visitor,matrix:96-20:5.7:/network; matrix:93:5.1:/network; matrix:13-1:bucket-singleton; routes:N/A（重定向）; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/network; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:shell-only;lbl:B3-source-scan
114,frontend/app/orders/[id]/page.tsx,Y,/orders/:id,R3,visitor,matrix:96-20:5.5:/orders/[id]; matrix:93:5.3:/orders/:id; matrix:13-1:bucket-orders; routes:orderById、orderChainSyncStatus、orderMessages…; GET /api/v1/orders,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/orders/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:shell-only;lbl:B3-source-scan
115,frontend/app/orders/new/page.tsx,Y,/orders/new,R3,visitor,matrix:96-20:5.5:/orders/new; matrix:93:5.3:/orders/new; matrix:13-1:bucket-orders; routes:orders POST、itineraries; GET /api/v1/orders,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/orders/new; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:orders-new-page;tt:orders-new-segment-error-retry;lbl:B3-source-scan
116,frontend/app/orders/page.tsx,Y,/orders,R3,visitor,matrix:96-20:5.5:/orders; matrix:93:5.3:/orders; matrix:13-1:bucket-orders; routes:orders; GET /api/v1/orders,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/orders; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:orders-expect-order-refresh;tt:orders-inline-action-retry;tt:orders-load-more;tt:orders-load-more-error;tt:orders-load-more-inline-retry;tt:orders-new-page;tt:orders-new-segment-error-retry;tt:orders-page;tt:orders-page-error-retry;lbl:B3-source-scan
117,frontend/app/pay/page.tsx,Y,/pay,R3,visitor,matrix:96-20:5.5:/pay; matrix:93:5.3:/pay; matrix:13-1:bucket-singleton; routes:orders / 支付相关（须 L3）; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/pay; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:pay-mock-pay-ok;tt:pay-mock-pay-submit;tt:pay-mock-ui;tt:pay-order-fetch-phase;tt:pay-order-fetch-retry;tt:pay-order-forbidden-cta-orders;tt:pay-order-load-error;tt:pay-root;tt:pay-surface;lbl:B3-source-scan
118,frontend/app/privacy/page.tsx,Y,/privacy,R9,visitor,matrix:96-20:5.7:/privacy; matrix:93:5.6:/privacy; matrix:13-1:bucket-singleton; routes:静态; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/privacy; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:privacy-page;lbl:B3-source-scan
119,frontend/app/staking/page.tsx,Y,/staking,R9,visitor,matrix:96-20:5.7:/staking; matrix:93:5.5:/staking; matrix:13-1:bucket-singleton; routes:链上组件（须 L3）; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/staking; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:staking-page;lbl:B3-source-scan
120,frontend/app/terms/community-guidelines/page.tsx,Y,/terms/community-guidelines,R9,visitor,matrix:96-20:5.7:/terms/community-guidelines; matrix:93:5.6:/terms/community-guidelines; matrix:13-1:bucket-terms; routes:静态; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/terms/community-guidelines; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:community-guidelines-feedback-link;tt:community-guidelines-page;tt:community-guidelines-reports-link;lbl:B3-source-scan
121,frontend/app/terms/page.tsx,Y,/terms,R9,visitor,matrix:96-20:5.7:/terms; matrix:93:5.6:/terms; matrix:13-1:bucket-terms; routes:静态; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/terms; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:community-guidelines-feedback-link;tt:community-guidelines-page;tt:community-guidelines-reports-link;tt:terms-page;lbl:B3-source-scan
122,frontend/app/traveltrust/page.tsx,Y,/traveltrust,R1,visitor,matrix:96-20:5.7:/traveltrust; matrix:93:5.1:/traveltrust; matrix:13-1:bucket-singleton; routes:traveltrustPageBrief、governanceProtocolReference（间接）; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/traveltrust; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:traveltrust-network-page;lbl:B3-source-scan
123,frontend/app/trust/page.tsx,Y,/trust,R1,visitor,matrix:96-20:5.7:/trust; matrix:93:5.1:/trust; matrix:13-1:bucket-singleton; routes:静态/品牌（须 L3）; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/trust; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:error-boundary-root;tt:trust-page;lbl:B3-source-scan
