idx,page_tsx_path,layout_sidecar,user_path,primary_round,role_guess,key_api_or_ui_contract,appendix_b_axes,playwright_ref,vitest_ref,d3_hand,status_93,gap_issue,controls_notes
83,frontend/app/disputes/[id]/page.tsx,Y,/disputes/:id,R3,visitor,matrix:96-20:5.5:/disputes/[id]; matrix:93:5.3:/disputes/:id; matrix:13-1:bucket-disputes; routes:disputeById、disputeResolve / intents; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/disputes/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/disputes/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
84,frontend/app/disputes/page.tsx,Y,/disputes,R3,visitor,matrix:96-20:5.5:/disputes; matrix:93:5.3:/disputes; matrix:13-1:bucket-disputes; routes:disputes; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/disputes; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/disputes; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
85,frontend/app/escrow/[id]/page.tsx,Y,/escrow/:id,R3,visitor,matrix:96-20:5.5:/escrow/[id]; matrix:93:5.3:/escrow/:id; matrix:13-1:bucket-escrow; routes:orderById、orderChainSyncStatus…; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/escrow/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/escrow/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
86,frontend/app/escrow/[id]/rate/page.tsx,Y,/escrow/:id/rate,R3,visitor,matrix:96-20:5.5:/escrow/[id]/rate; matrix:93:5.3:/escrow/:id/rate; matrix:13-1:bucket-escrow; routes:orderReviews / orderConfirmRating; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/escrow/[id]/rate; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/escrow/:id/rate; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
87,frontend/app/governance/delegate/page.tsx,Y,/governance/delegate,R9,visitor,matrix:96-20:5.4:/governance/delegate; matrix:93:5.5:/governance/delegate; matrix:13-1:bucket-governance; routes:governanceDelegate; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/delegate; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/delegate; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
88,frontend/app/governance/distribution-accruals/[id]/page.tsx,Y,/governance/distribution-accruals/:id,R9,visitor,matrix:96-20:5.4:/governance/distribution-accruals/[id]; matrix:93:5.5:/governance/distribution-accruals/:id; matrix:13-1:bucket-governance; routes:同上 + id; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/distribution-accruals/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/distribution-accruals/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
89,frontend/app/governance/distribution-accruals/page.tsx,Y,/governance/distribution-accruals,R9,visitor,matrix:96-20:5.4:/governance/distribution-accruals; matrix:93:5.5:/governance/distribution-accruals; matrix:13-1:bucket-governance; routes:governanceInvestorDistributionAccruals; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/distribution-accruals; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/distribution-accruals; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
90,frontend/app/governance/distribution-claim/page.tsx,Y,/governance/distribution-claim,R9,visitor,matrix:96-20:5.4:/governance/distribution-claim; matrix:93:5.5:/governance/distribution-claim; matrix:13-1:bucket-governance; routes:governance（间接）; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/distribution-claim; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/distribution-claim; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
91,frontend/app/governance/fee-routes/page.tsx,Y,/governance/fee-routes,R9,visitor,matrix:96-20:5.4:/governance/fee-routes; matrix:93:5.5:/governance/fee-routes; matrix:13-1:bucket-governance; routes:governanceFeeRoutes; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/fee-routes; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/fee-routes; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
92,frontend/app/governance/page.tsx,Y,/governance,R9,visitor,matrix:96-20:5.4:/governance; matrix:93:5.5:/governance; matrix:13-1:bucket-governance; routes:governanceProposals 等（间接）; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
93,frontend/app/governance/params/page.tsx,Y,/governance/params,R9,visitor,matrix:96-20:5.4:/governance/params; matrix:93:5.5:/governance/params; matrix:13-1:bucket-governance; routes:governanceProtocolReference / Pending; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/params; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/params; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
94,frontend/app/governance/proposals/[id]/page.tsx,Y,/governance/proposals/:id,R9,visitor,matrix:96-20:5.4:/governance/proposals/[id]; matrix:93:5.5:/governance/proposals/:id; matrix:13-1:bucket-governance; routes:governanceProposal / Vote / proposalStatus; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/proposals/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/proposals/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
95,frontend/app/governance/proposals/page.tsx,Y,/governance/proposals,R9,visitor,matrix:96-20:5.4:/governance/proposals; matrix:93:5.5:/governance/proposals; matrix:13-1:bucket-governance; routes:governanceProposals; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/proposals; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/proposals; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
96,frontend/app/governance/vault-forwards/page.tsx,Y,/governance/vault-forwards,R9,visitor,matrix:96-20:5.4:/governance/vault-forwards; matrix:93:5.5:/governance/vault-forwards; matrix:13-1:bucket-governance; routes:governanceVaultForwards; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.4:/governance/vault-forwards; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/governance/vault-forwards; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
97,frontend/app/guide/page.tsx,Y,/guide,R3,guide,matrix:96-20:5.6:/guide; matrix:93:5.3:/guide; matrix:13-1:bucket-guide; routes:guides（间接）; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.6:/guide; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/guide; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
98,frontend/app/guide/register/page.tsx,Y,/guide/register,R3,guide,matrix:96-20:5.6:/guide/register; matrix:93:5.3:/guide/register; matrix:13-1:bucket-guide; routes:guides POST、guideUploadDoc; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.6:/guide/register; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/guide/register; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
99,frontend/app/guides/[id]/page.tsx,Y,/guides/:id,R1,visitor,matrix:96-20:5.6:/guides/[id]; matrix:93:5.3:/guides/:id; matrix:13-1:bucket-guides; routes:guideById、guideAvailability、guideStake; GET /api/v1/guides,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.6:/guides/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/guides/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
100,frontend/app/guides/page.tsx,Y,/guides,R1,visitor,matrix:96-20:5.6:/guides; matrix:93:5.3:/guides; matrix:13-1:bucket-guides; routes:guides; GET /api/v1/guides,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.6:/guides; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/guides; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
101,frontend/app/help/page.tsx,Y,/help,R1,visitor,matrix:96-20:5.7:/help; matrix:93:5.6:/help; matrix:13-1:bucket-singleton; routes:静态为主; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/help; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/help; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
102,frontend/app/itinerary/new/page.tsx,Y,/itinerary/new,R3,visitor,matrix:96-20:5.6:/itinerary/new; matrix:93:5.3:/itinerary/new; matrix:13-1:bucket-singleton; routes:itineraries / itinerariesCustom; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.6:/itinerary/new; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/itinerary/new; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
103,frontend/app/market/acquisition/[id]/page.tsx,Y,/market/acquisition/:id,R1,visitor,matrix:96-20:5.5:/market/acquisition/[id]; matrix:93:5.3:/market/acquisition/:id; matrix:13-1:bucket-market; routes:orderById / guides; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/acquisition/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/market/acquisition/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
104,frontend/app/market/acquisition/page.tsx,Y,/market/acquisition,R1,visitor,matrix:96-20:5.5:/market/acquisition; matrix:93:5.3:/market/acquisition; matrix:13-1:bucket-market; routes:同左; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/acquisition; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/market/acquisition; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
105,frontend/app/market/page.tsx,Y,/market,R1,visitor,matrix:96-20:5.5:/market; matrix:93:5.3:/market; matrix:13-1:bucket-market; routes:discoverOrders、guides、orders（间接 useMarketPage）; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/market; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
106,frontend/app/market/provider/page.tsx,Y,/market/provider,R1,visitor,matrix:96-20:5.5:/market/provider; matrix:93:5.3:/market/provider; matrix:13-1:bucket-market; routes:guides; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/provider; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/market/provider; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
107,frontend/app/market/provider/showcase/[id]/page.tsx,Y,/market/provider/showcase/:id,R1,visitor,matrix:96-20:5.5:/market/provider/showcase/[id]; matrix:93:5.3:/market/provider/showcase/:id; matrix:13-1:bucket-market; routes:guideById; GET /api/v1/discover/orders,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.5:/market/provider/showcase/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/market/provider/showcase/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
108,frontend/app/me/identities/page.tsx,Y,/me/identities,R6,traveler,matrix:96-20:5.6:/me/identities; matrix:93:5.2:/me/identities; matrix:13-1:bucket-me; routes:me（间接）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/identities; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R6 user_path=/me/identities; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
109,frontend/app/me/onboarding/page.tsx,N,/me/onboarding,R6,traveler,matrix:96-20:5.6:/me/onboarding; matrix:93:5.2:/me/onboarding; matrix:13-1:bucket-me; routes:me + 治理/钱包（间接）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/onboarding; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R6 user_path=/me/onboarding; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
110,frontend/app/me/page.tsx,Y,/me,R6,traveler,matrix:96-20:5.6:/me; matrix:93:5.2:/me; matrix:13-1:bucket-me; routes:me、meStats; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R6 user_path=/me; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
111,frontend/app/me/password/page.tsx,Y,/me/password,R6,traveler,matrix:96-20:5.6:/me/password; matrix:93:5.2:/me/password; matrix:13-1:bucket-me; routes:mePassword（api.ts；apiClient/me.ts putMePassword）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/password; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R6 user_path=/me/password; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
112,frontend/app/me/security/page.tsx,N,/me/security,R6,traveler,matrix:96-20:5.6:/me/security; matrix:93:5.2:/me/security; matrix:13-1:bucket-me; routes:meSessions、meSecurityNotifications、meSessionCurrent、meSessionBySuffix（api.ts；apiClient/meSecurity.ts）; GET /api/v1/me,nav;cta;browse,e2e/me-security-community-hub.spec.ts; e2e/me-onboarding-96-18-shell.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.6:/me/security; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R6 user_path=/me/security; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
113,frontend/app/network/page.tsx,Y,/network,R1,visitor,matrix:96-20:5.7:/network; matrix:93:5.1:/network; matrix:13-1:bucket-singleton; routes:N/A（重定向）; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/network; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/network; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
114,frontend/app/orders/[id]/page.tsx,Y,/orders/:id,R3,visitor,matrix:96-20:5.5:/orders/[id]; matrix:93:5.3:/orders/:id; matrix:13-1:bucket-orders; routes:orderById、orderChainSyncStatus、orderMessages…; GET /api/v1/orders,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/orders/[id]; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/orders/:id; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
115,frontend/app/orders/new/page.tsx,Y,/orders/new,R3,visitor,matrix:96-20:5.5:/orders/new; matrix:93:5.3:/orders/new; matrix:13-1:bucket-orders; routes:orders POST、itineraries; GET /api/v1/orders,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/orders/new; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/orders/new; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
116,frontend/app/orders/page.tsx,Y,/orders,R3,visitor,matrix:96-20:5.5:/orders; matrix:93:5.3:/orders; matrix:13-1:bucket-orders; routes:orders; GET /api/v1/orders,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/orders; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/orders; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
117,frontend/app/pay/page.tsx,Y,/pay,R3,visitor,matrix:96-20:5.5:/pay; matrix:93:5.3:/pay; matrix:13-1:bucket-singleton; routes:orders / 支付相关（须 L3）; align:n/a-api,nav;cta;browse,e2e/p0-spine-real-api.spec.ts; e2e/b467-full-ui-order-journey.spec.ts; npm run e2e:trust-gate,,PENDING,NOT_RUN,matrix:96-20:5.5:/pay; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R3 user_path=/pay; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
118,frontend/app/privacy/page.tsx,Y,/privacy,R9,visitor,matrix:96-20:5.7:/privacy; matrix:93:5.6:/privacy; matrix:13-1:bucket-singleton; routes:静态; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/privacy; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/privacy; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
119,frontend/app/staking/page.tsx,Y,/staking,R9,visitor,matrix:96-20:5.7:/staking; matrix:93:5.5:/staking; matrix:13-1:bucket-singleton; routes:链上组件（须 L3）; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/staking; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/staking; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
120,frontend/app/terms/community-guidelines/page.tsx,Y,/terms/community-guidelines,R9,visitor,matrix:96-20:5.7:/terms/community-guidelines; matrix:93:5.6:/terms/community-guidelines; matrix:13-1:bucket-terms; routes:静态; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/terms/community-guidelines; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/terms/community-guidelines; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
121,frontend/app/terms/page.tsx,Y,/terms,R9,visitor,matrix:96-20:5.7:/terms; matrix:93:5.6:/terms; matrix:13-1:bucket-terms; routes:静态; align:n/a-api,nav;cta;browse,e2e/smoke-governance.spec.ts; e2e/release-flow.spec.ts; e2e/93-matrix-path-did-rank-boards.spec.ts,,PENDING,NOT_RUN,matrix:96-20:5.7:/terms; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R9 user_path=/terms; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
122,frontend/app/traveltrust/page.tsx,Y,/traveltrust,R1,visitor,matrix:96-20:5.7:/traveltrust; matrix:93:5.1:/traveltrust; matrix:13-1:bucket-singleton; routes:traveltrustPageBrief、governanceProtocolReference（间接）; align:n/a-api,nav;cta;browse,e2e/smoke.spec.ts; e2e/p0-spine-real-api.spec.ts; npm run e2e:full-chromium,,PENDING,NOT_RUN,matrix:96-20:5.7:/traveltrust; spec-matrix: ① filled from docs/spec/96-20 §5 + 93 §5 bucket + 13-1 bucket; human: B.3 rg + E2E + 五态 before PASS,tt:appendix-e-enriched rnd=R1 user_path=/traveltrust; lbl:placeholder — replace with real `tt:`/`lbl:` from B.3 after human pass
